0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
son 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
capitalis 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
interpret 1.2065491487795756e-05 3.6092830760716566e-05 2.8416356454775368e-05 2.4867580135776987e-05 9.087067739546465e-06
meaning 3.6196474463387263e-05 1.203094358690552e-05 4.736059409129228e-05 1.989406410862159e-05 4.543533869773232e-06
bound 4.8261965951183025e-05 3.6092830760716566e-05 3.7888475273033827e-05 9.947032054310794e-06 4.543533869773232e-06
180000 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 1.817413547909293e-05
dominion 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.817413547909293e-05
dna 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
kaneb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
469 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
bruce 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 1.3630601609319697e-05
75000 3.6196474463387263e-05 7.218566152143313e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
22000 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 3.180473708841263e-05
439 6.032745743897878e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 2.2717669348866162e-05
burn 1.2065491487795756e-05 3.6092830760716566e-05 1.8944237636516913e-05 2.9841096162932385e-05 9.087067739546465e-06
reconsid 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
annesley 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
societi 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 2.4867580135776987e-05 1.3630601609319697e-05
leadership 2.4130982975591512e-05 3.6092830760716566e-05 4.736059409129228e-05 1.4920548081466192e-05 4.543533869773232e-06
walkergooderham 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
407 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 3.180473708841263e-05
berlin 1.2065491487795756e-05 3.6092830760716566e-05 1.8944237636516913e-05 9.947032054310794e-06 2.7261203218639394e-05
mediumterm 2.4130982975591512e-05 1.203094358690552e-05 7.577695054606765e-05 4.973516027155397e-06 9.087067739546465e-06
scope 4.8261965951183025e-05 2.406188717381104e-05 4.736059409129228e-05 4.973516027155397e-06 9.087067739546465e-06
divers 2.4130982975591512e-05 7.218566152143313e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
boschwitz 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
choos 2.4130982975591512e-05 3.6092830760716566e-05 2.8416356454775368e-05 1.4920548081466192e-05 1.3630601609319697e-05
novo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
danish 1.2065491487795756e-05 1.203094358690552e-05 4.736059409129228e-05 1.989406410862159e-05 1.3630601609319697e-05
drink 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 3.481461219008778e-05 9.087067739546465e-06
advic 1.2065491487795756e-05 3.6092830760716566e-05 2.8416356454775368e-05 2.9841096162932385e-05 4.543533869773232e-06
ski 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.481461219008778e-05 1.817413547909293e-05
morocco 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
poland 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
parker 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.989406410862159e-05 2.7261203218639394e-05
skeptic 3.6196474463387263e-05 2.406188717381104e-05 1.8944237636516913e-05 2.9841096162932385e-05 4.543533869773232e-06
regim 8.445844041457029e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
modulair 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
lag 3.6196474463387263e-05 2.406188717381104e-05 4.736059409129228e-05 9.947032054310794e-06 9.087067739546465e-06
taxpay 7.239294892677453e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
wildlif 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
dlrsshare 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
framework 3.6196474463387263e-05 2.406188717381104e-05 5.6832712909550736e-05 4.973516027155397e-06 9.087067739546465e-06
assembl 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 3.978812821724318e-05 4.543533869773232e-06
mislead 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 9.087067739546465e-06
minim 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 1.989406410862159e-05 2.2717669348866162e-05
hawley 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
repeatedli 2.4130982975591512e-05 2.406188717381104e-05 5.6832712909550736e-05 1.4920548081466192e-05 4.543533869773232e-06
aero 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
magma 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
423 3.6196474463387263e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 3.180473708841263e-05
capitol 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 4.973516027155397e-06 3.634827095818586e-05
guid 3.6196474463387263e-05 2.406188717381104e-05 5.6832712909550736e-05 4.973516027155397e-06 9.087067739546465e-06
fitzwat 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
lumber 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
retriev 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
moreov 1.2065491487795756e-05 1.203094358690552e-05 7.577695054606765e-05 9.947032054310794e-06 9.087067739546465e-06
sow 1.2065491487795756e-05 9.624754869524416e-05 9.472118818258457e-06 1.4920548081466192e-05 4.543533869773232e-06
jerom 6.032745743897878e-05 2.406188717381104e-05 9.472118818258457e-06 1.4920548081466192e-05 1.3630601609319697e-05
crew 6.032745743897878e-05 3.6092830760716566e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
quebec 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 1.989406410862159e-05 2.7261203218639394e-05
pull 6.032745743897878e-05 3.6092830760716566e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
marion 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 3.634827095818586e-05
navistar 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
innovex 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
lifo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
impress 1.2065491487795756e-05 1.203094358690552e-05 7.577695054606765e-05 4.973516027155397e-06 1.3630601609319697e-05
stearn 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 3.978812821724318e-05 9.087067739546465e-06
boat 4.8261965951183025e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 1.817413547909293e-05
art 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.9841096162932385e-05 2.2717669348866162e-05
adam 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 1.817413547909293e-05
tangibl 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 2.9841096162932385e-05 1.3630601609319697e-05
hormuz 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
mouth 0.0001085894233901618 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
stora 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
albert 2.4130982975591512e-05 4.812377434762208e-05 1.8944237636516913e-05 1.4920548081466192e-05 1.3630601609319697e-05
slack 8.445844041457029e-05 2.406188717381104e-05 2.8416356454775368e-05 4.973516027155397e-06 4.543533869773232e-06
petit 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 3.481461219008778e-05 1.3630601609319697e-05
bhd 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
lthpr 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
greatest 3.6196474463387263e-05 3.6092830760716566e-05 2.8416356454775368e-05 9.947032054310794e-06 1.3630601609319697e-05
kleinwort 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 1.989406410862159e-05 2.2717669348866162e-05
benson 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 1.989406410862159e-05 2.2717669348866162e-05
fairfax 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
1995 8.445844041457029e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
ceas 3.6196474463387263e-05 1.203094358690552e-05 3.7888475273033827e-05 1.4920548081466192e-05 1.3630601609319697e-05
cloud 2.4130982975591512e-05 3.6092830760716566e-05 1.8944237636516913e-05 1.989406410862159e-05 1.3630601609319697e-05
sichuan 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
genova 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 9.087067739546465e-06
pubco 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
matthey 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
envisag 1.2065491487795756e-05 3.6092830760716566e-05 6.630483172780919e-05 9.947032054310794e-06 4.543533869773232e-06
hj 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
oreilli 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
adhes 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
glesk 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258456e-05 4.973516027155397e-06 4.543533869773232e-06
arden 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
rapese 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
hecla 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
alza 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
blood 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.476164424439858e-05 4.543533869773232e-06
dozen 8.445844041457029e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
siddeley 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
sponsor 2.4130982975591512e-05 4.812377434762208e-05 2.8416356454775368e-05 1.4920548081466192e-05 9.087067739546465e-06
nonpubl 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
jaguar 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
midapril 6.032745743897878e-05 3.6092830760716566e-05 1.8944237636516913e-05 1.4920548081466192e-05 4.543533869773232e-06
weigh 2.4130982975591512e-05 3.6092830760716566e-05 2.8416356454775368e-05 2.4867580135776987e-05 4.543533869773232e-06
antiship 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
knowledg 1.2065491487795756e-05 7.218566152143313e-05 2.8416356454775368e-05 1.4920548081466192e-05 4.543533869773232e-06
spr 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
theta 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
jose 6.032745743897878e-05 1.203094358690552e-05 2.8416356454775368e-05 1.989406410862159e-05 4.543533869773232e-06
fifth 6.032745743897878e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 1.817413547909293e-05
helicopt 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 4.476164424439858e-05 4.543533869773232e-06
volvo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.089180482795909e-05
metr 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
ltv 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 3.634827095818586e-05
conabl 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
gluck 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 2.4867580135776987e-05 2.7261203218639394e-05
lsb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
brownforman 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
sampl 2.4130982975591512e-05 8.421660510833865e-05 9.472118818258457e-06 1.4920548081466192e-05 4.543533869773232e-06
scenario 3.6196474463387263e-05 6.0154717934527604e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
236 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 4.089180482795909e-05
swearingen 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
martel 1.2065491487795756e-05 0.00012030943586905521 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
moodi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
complement 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 3.481461219008778e-05 9.087067739546465e-06
routin 6.032745743897878e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 1.3630601609319697e-05
367 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 3.634827095818586e-05
vw 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 3.180473708841263e-05
rochest 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 3.978812821724318e-05 1.3630601609319697e-05
fouryear 1.2065491487795756e-05 1.203094358690552e-05 5.6832712909550736e-05 1.4920548081466192e-05 1.3630601609319697e-05
eurodollar 2.4130982975591512e-05 1.203094358690552e-05 8.52490693643261e-05 4.973516027155397e-06 4.543533869773232e-06
claremont 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
dresdner 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 3.180473708841263e-05
ntt 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
reph 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
marshal 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 9.947032054310794e-06 3.180473708841263e-05
safetykleen 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
unquot 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258456e-05 4.973516027155397e-06 4.543533869773232e-06
691 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
dubai 0.00012065491487795756 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
bigelow 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.5435338697732324e-05
